Stop,Description,Latitude,Longitude,Street
2334,Goyder St Jindalee Nursing Home,-35.3413734,149.14241,GOYDER ST
2335,Goyder St opp Jindalee Nursing Home,-35.3412056,149.142502,GOYDER ST
2336,Goyder St after Caley Cr,-35.3394356,149.146225,GOYDER ST
2337,Goyder St 2nd after Jerrabomberra Av,-35.3395462,149.14624,GOYDER ST
2338,Goyder St Narrabundah CLG,-35.3384094,149.14801,GOYDER ST
2339,Goyder St after Jerrabomberra Av,-35.3381996,149.14856,GOYDER ST
2340,Goyder St before Kyeema St,-35.3366966,149.153519,GOYDER ST
2341,Goyder St after Kyeema St,-35.3367538,149.152924,GOYDER ST
2342,Goyder St before Tallara Pwy,-35.3370667,149.156006,GOYDER ST
2343,Goyder St 2nd after Kootara Cr,-35.3371239,149.156509,GOYDER ST
2344,Matina St after Tallara Pky,-35.3343811,149.158646,MATINA ST
2345,Matina St after Kootara Cr,-35.3347397,149.158478,MATINA ST
2346,Kootara Cr after Deeban Pl,-35.333004,149.158417,KOOTARA CR
2347,Kootara Cr after Matina St,-35.3330956,149.158554,KOOTARA CR
2348,Kootara Cr after Warramoo Cr,-35.3329735,149.156616,KOOTARA CR
2349,Beasley St SSO,-35.3702011,149.102997,BEASLEY ST
2350,Kootara Cr Narrabundah Shops,-35.3325157,149.154709,KOOTARA CR
2351,Kootara Cr after Anembo St,-35.3319397,149.153702,KOOTARA CR
2352,Kootara Cr after Iluka St,-35.3311729,149.152191,KOOTARA CR
2353,Kootara Cr Narrabundah PS,-35.3299255,149.150986,KOOTARA CR
2354,Kootara Cr after Yamba Pl,-35.3288918,149.150085,KOOTARA CR
2355,Kootara Cr after McMillan St,-35.3273239,149.149506,KOOTARA CR
2356,McMillan Cr after Sturt Av,-35.3254166,149.147888,MCMILLAN CR
2357,Mckinlay St after McMillan St,-35.3272057,149.147125,MCKINLAY ST
2358,McKinlay St after Frome St,-35.327301,149.147003,MCKINLAY ST
2359,McKinlay St after Warburton St,-35.3300591,149.146667,MCKINLAY ST
2360,McKinlay St after McIntyre St,-35.3302078,149.14653,MCKINLAY ST
2361,McIntyre St after Stuart St,-35.3314705,149.145325,MCINTYRE ST
2362,McIntyre St after McKinlay Pl,-35.3317566,149.14502,MCINTYRE ST
2363,Stuart St after McIntyre St,-35.3307762,149.143753,STUART ST
2364,Stuart St before Strzelecki Cr,-35.3301773,149.143402,STUART ST
2365,Stuart St Griffith Shops,-35.3286552,149.14212,STUART ST
2366,Stuart St before Favenc Cir,-35.327961,149.141296,STUART ST
2367,Stuart St before Barrallier St,-35.3254967,149.139206,STUART ST
2368,Stuart St after Barrallier St,-35.3255539,149.139404,STUART ST
2369,Stuart St after Hann St,-35.3236771,149.137787,STUART ST
2370,Stuart St after Locker St,-35.3236694,149.13765,STUART ST
2371,Captain Cook Cr after Canberra Av,-35.3210716,149.135101,CAPTAIN COOK CR
2372,Captain Cook Cr Manuka,-35.3216782,149.134521,CAPTAIN COOK CR
2373,Wentworth Av opp Old Bus Depot Markets,-35.3130875,149.143219,WENTWORTH AV
2374,Wentworth Av Old Bus Depot Markets,-35.3116264,149.142868,WENTWORTH AV
2375,Brisbane Av after Macquarie St,-35.3092575,149.136505,BRISBANE AV
2376,Brisbane Av Police CLG,-35.3097458,149.137039,BRISBANE AV
2377,Whyalla St before Newcastle St,-35.3328133,149.175858,WHYALLA ST
2378,Yamba Dr after Wisdom St,-35.3400002,149.093124,YAMBA DR
2379,Yamba Dr 3rd after Wisdom St,-35.3424721,149.096863,YAMBA DR
2380,Yamba Dr 2nd after Wisdom St,-35.3411331,149.094711,YAMBA DR
2382,Yamba Dr The Canberra Hospital,-35.3464851,149.099747,YAMBA DR
2383,Canberra Av Service Rd before Whyalla St,-35.334259,149.169907,CANBERRA AVE SERVICE RD
2384,Nyrang St after Canberra Av,-35.3251076,149.155304,NYRANG ST
2385,Canberra Av Service Rd before Geelong St,-35.3324165,149.166046,CANBERRA AVE SERVICE RD
2386,Canberra Av Service Rd after Geelong St,-35.3326874,149.166275,CANBERRA AVE SERVICE RD
2387,Ipswich St outside Century 21,-35.3291283,149.163025,IPSWICH ST
2388,Newcastle St Canberra Times,-35.3243942,149.170746,NEWCASTLE ST
2389,Gladstone St before Maryborough St,-35.3236084,149.172668,GLADSTONE ST
2390,Gladstone St before Kembla St,-35.3222656,149.174744,GLADSTONE ST
2391,Gladstone St opp Coates Hire,-35.3222923,149.179642,GLADSTONE ST
2392,Gladstone St after Albany St,-35.3239708,149.182205,GLADSTONE ST
2393,Gladstone St before Tennant St,-35.3264275,149.184479,GLADSTONE ST
2394,Mulley St Grant Cameron Centre,-35.3319206,149.049057,MULLEY ST
2395,Blackwood Tce after Calder Cr,-35.3343391,149.048462,BLACKWOOD TCE
2396,Blackwood Tce after Mulley St,-35.3344116,149.048508,BLACKWOOD TCE
2397,Blackwood Tce after Pearson St,-35.3356247,149.046478,BLACKWOOD TCE
2398,Macfarland Cr opp Pearce Shops,-35.3631554,149.081329,MACFARLAND CR
2399,Gladstone St after Townsville St,-35.3305893,149.184967,GLADSTONE ST
2400,Townsville St before Gladstone St,-35.3304367,149.183426,TOWNSVILLE ST
2401,Newcastle St before Wollongong St,-35.3291206,149.178162,NEWCASTLE ST
2402,Townsville St after Albany St,-35.3279572,149.18338,TOWNSVILLE ST
2403,Wollongong St before Maryborough St,-35.327446,149.17749,WOLLONGONG ST
2404,Gladstone St 2nd after Townsville St,-35.3280716,149.184937,GLADSTONE ST
2405,Whyalla St after Canberra Av,-35.3338776,149.173355,WHYALLA ST
2406,Albany St before Collie St,-35.3274078,149.181198,ALBANY ST
2407,Wollongong St Commonwealth Bank,-35.326725,149.178391,WOLLONGONG ST
2408,Blackwood Tce after Hyndes Cr,-35.3355637,149.046356,BLACKWOOD TCE
2409,Burrinjuck Cr after Serpentine St,-35.3328896,149.037338,BURRINJUCK CR
2410,Wyangala St after Waranga Pl,-35.3425598,149.032303,WYANGALA ST
2411,Larakia St after Hindmarsh Dr,-35.348629,149.062607,LARAKIA ST
2412,Larakia St after Malara St,-35.3484039,149.062561,LARAKIA ST
2413,Larakia St after 2nd Malara St,-35.3512955,149.063004,LARAKIA ST
2414,Larakia St after Nemerang St,-35.3513756,149.062897,LARAKIA ST
2415,Nemerang Cr Waramanga Shops,-35.352478,149.060608,NEMARANG CR
2416,Nemarang Cr opp Waramanga Shops,-35.3526802,149.060608,NEMARANG CR
2417,Nemerang Cr after Yambina Cr,-35.355484,149.060242,NEMARANG CR
2418,Nemarang Cr after Dalabon Cr,-35.3554039,149.060379,NEMARANG CR
2419,Yambina Cr after Badimara St,-35.3573952,149.059464,YAMBINA CR
2420,Badimara St 2nd after Yambina Cr SSO,-35.3587761,149.063416,BADIMARA ST
2421,Yambina Cr 2nd after Nemarang Cr,-35.3577614,149.059479,YAMBINA CR
2422,Badimara St 3rd after Yambina Cr SSO,-35.3588219,149.065628,BADIMARA ST
2423,Fremantle Dr opp Canberra College Weston,-35.3490067,149.049545,FREMANTLE DR
2424,Fremantle Dr Canberra College Weston,-35.3489418,149.049423,FREMANTLE DR
2425,Fremantle Dr after 2nd Mackie Cr,-35.3524513,149.04921,FREMANTLE DR
2426,Fremantle Dr after Crowder Cct,-35.3525085,149.049042,FREMANTLE DR
2427,Fremantle Dr after Reveley Cr,-35.353363,149.047546,FREMANTLE DR
2428,Fremantle Dr before Crowder Cct,-35.3538513,149.04689,FREMANTLE DR
2429,Bangalay Cr after Casuarina St,-35.3490295,149.036453,BANGALAY CR
2430,Bangalay Cr after 2nd Rivett Pl,-35.3490105,149.036667,BANGALAY CR
2431,Bangalay Cr after Angophora St,-35.3467789,149.035965,BANGALAY CR
2432,Bangalay Cr Rivett Shops,-35.3470345,149.036026,BANGALAY CR
2433,Carbeen St after Bangalay Cr,-35.3443489,149.039505,CARBEEN ST
2434,Carbeen St after 2nd Gungurra Cr,-35.344471,149.039459,CARBEEN ST
2435,Carbeen St after Santalum St,-35.344059,149.04303,CARBEEN ST
2436,Carbeen St after Gungurra Cr,-35.3441277,149.042984,CARBEEN ST
2437,Carbeen St after Hindmarsh Dr,-35.3424454,149.045685,CARBEEN ST
2438,Carbeen St after 2nd Santalum St,-35.3423843,149.045517,CARBEEN ST
2439,Kootara Cr after 2nd Gymea St,-35.3327675,149.156052,KOOTARA CR
2441,Beasley St after Drevermann St SSO,-35.3702431,149.103226,BEASLEY ST
2442,Beasley St after Yamba Dr SSO,-35.3689499,149.106842,BEASLEY ST
2443,Ainsworth St Mawson PS SSO,-35.3579674,149.097229,AINSWORTH ST
2444,Kootara Cr after Sturt Av service Rd,-35.3262596,149.14917,KOOTARA CR
2445,McMillan Cr after Wills St,-35.3254814,149.148422,MCMILLAN CR
2446,Brisbane Av after National Cct,-35.3092957,149.132553,BRISBANE AV
2447,Brisbane Av after State Cir,-35.3088837,149.13295,BRISBANE AV
2448,Novar St before Kintore Cr,-35.3120308,149.098297,NOVAR ST
2449,Novar St after Weston St,-35.3101501,149.098282,NOVAR ST
2450,Novar St opp Yarralumla Shops,-35.3073845,149.098312,NOVAR ST
2451,Schlich St after Mueller St,-35.3038254,149.098724,SCHLICH ST
2452,Schlich St after Novar St,-35.303772,149.099091,SCHLICH ST
2453,Tyagarah St after Culgoa Cct,-35.3499184,149.106155,TYAGARAH ST
2454,Julia Flynn Av after 2nd Ringrose Cr,-35.3642235,149.110321,JULIA FLYNN AV
2457,Julia Flynn Av after William Wilkins Cr,-35.3655815,149.112579,JULIA FLYNN AV
2458,Julia Flynn Av 2nd after Ringrose Cr,-35.3657646,149.112518,JULIA FLYNN AV
2459,Julia Flynn Av opp Isaacs Shops,-35.367218,149.112823,JULIA FLYNN AV
2460,Julia Flynn Av Isaacs Shops,-35.3672943,149.112625,JULIA FLYNN AV
2461,Julia Flynn Av after Dorsch St,-35.3700294,149.111465,JULIA FLYNN AV
2462,Julia Flynn Av after Rule St,-35.3702354,149.111725,JULIA FLYNN AV
2463,Julia Flynn Av after 2nd Rule St,-35.3717194,149.113464,JULIA FLYNN AV
2464,Julia Flynn Av after Walton St,-35.3719025,149.113861,JULIA FLYNN AV
2465,Julia Flynn Av after Huffer Cl,-35.3732643,149.116028,JULIA FLYNN AV
2466,Julia Flynn Av 2nd after Alexander Mackie Ct,-35.3733368,149.115891,JULIA FLYNN AV
2467,Julia Flynn Av after 2nd Rowntree Cr,-35.3756256,149.114685,JULIA FLYNN AV
2468,Julia Flynn Av after Alexander Mackie Ct,-35.3756294,149.114517,JULIA FLYNN AV
2469,Dookie St after Hawkesbury Cr,-35.3767433,149.109222,DOOKIE ST
2470,Dookie St after Longerenong St,-35.3767281,149.109116,DOOKIE ST
2471,Lambrigg St Farrer PS,-35.378994,149.107147,LAMBRIGG ST
2472,Lambrigg St opp Farrer PS,-35.3791504,149.107239,LAMBRIGG ST
2473,Lambrigg St after Longerenong St,-35.3778648,149.103943,LAMBRIGG ST
2474,Lambrigg St after Prescott St,-35.3779602,149.10376,LAMBRIGG ST
2475,Marshall St opp Farrer Shops,-35.3749809,149.101028,MARSHALL ST
2476,Marshall St Farrer Shops,-35.3751488,149.101151,MARSHALL ST
2477,Marshall St after Spafford Cr,-35.3736343,149.101715,MARSHALL ST
2478,Marshall St after Gluyas St,-35.372818,149.101822,MARSHALL ST
2479,Mawson Dr after Hurley St,-35.3631935,149.096451,MAWSON DR
2480,Ainsworth St after Mawson Dr,-35.3616753,149.098633,AINSWORTH ST
2481,Ainsworth St after Enderby St,-35.3534203,149.095581,AINSWORTH ST
2482,Ainsworth St 3rd after Hindmarsh Dr,-35.3532295,149.095535,AINSWORTH ST
2483,Ainsworth St opp Woden CIT,-35.3478508,149.094894,AINSWORTH ST
2484,Ainsworth St Woden CIT,-35.3479347,149.095032,AINSWORTH ST
2485,Ainsworth St after Kitchener St,-35.3460159,149.096771,AINSWORTH ST
2486,Ainsworth St 2nd after Chaseling St,-35.3456917,149.09668,AINSWORTH ST
2487,Kitchener St after Ainsworth St,-35.3444366,149.097397,KITCHENER ST
2488,Kitchener St after Yamba Dr,-35.3446045,149.097244,KITCHENER ST
2490,Streeton Dr before Sherratt Pl,-35.3484192,149.044083,STREETON DR
2491,Streeton Dr after Sherrat Pl,-35.3481483,149.044174,STREETON DR
2492,Bangalay Cr before Mirbelia Cr,-35.3493423,149.038757,BANGALAY CR
2493,Bangalay Cr after Streeton Dr,-35.3492928,149.03981,BANGALAY CR
2494,Kalgoorlie Cr after Badimara St,-35.3577957,149.053452,KALGOORLIE CR
2495,Kalgoorlie Cr after Bendigo St,-35.3577538,149.053329,KALGOORLIE CR
2496,Badimara St Mount Stromlo High School,-35.3557014,149.054443,BADIMARA ST
2497,Badimara St opp Mount Stromlo High School,-35.3557053,149.054245,BADIMARA ST
2498,Hindmarsh Dr after Wyangala St,-35.3421516,149.036591,HINDMARSH DR
2499,Devonport St after Port Arthur St,-35.3388252,149.075851,DEVONPORT ST
2500,Devonport St after Scottsdale St,-35.3364868,149.074677,DEVONPORT ST
2501,Devonport St after Derwent St,-35.3364601,149.074509,DEVONPORT ST
2502,Devonport St after Heysen St,-35.3342743,149.072021,DEVONPORT ST
2503,Devonport St after 2nd Derwent St,-35.3344345,149.072021,DEVONPORT ST
2504,Heysen St opp Actew Substation,-35.3330383,149.06929,HEYSEN ST
2505,Heysen St Actew Substation,-35.3332405,149.069214,HEYSEN ST
2506,Mulley St after Dixon Dr,-35.3307076,149.048477,MULLEY ST
2507,Warragamba Av 2nd after Dixon Dr,-35.3305664,149.034912,WARRAGAMBA AV
2508,Warragamba Av after Jindabyne St,-35.3304672,149.034836,WARRAGAMBA AV
2509,Burrinjuck Cr after 2nd Tantangara St,-35.3395424,149.036346,BURRINJUCK CR
2510,Burrinjuck Cr after Kallara Cl,-35.3395805,149.036758,BURRINJUCK CR
2511,Dixon Dr after Burrinjuck Cr,-35.3383064,149.038071,DIXON DR
2512,Dixon Dr after Paloona Pl,-35.3353462,149.037415,DIXON DR
2513,Mulley St after Grant Cameron Centre,-35.3326492,149.04892,MULLEY ST
2514,Mulley St before Dixon Dr,-35.3307037,149.048386,MULLEY ST
2515,Dixon Dr 2nd after Blackwood Tce,-35.3383255,149.038269,DIXON DR
2516,Theodore St before Holman St North Entry,-35.329834,149.081192,THEODORE ST
2517,Theodore St after Curtin Primary School,-35.3297539,149.081085,THEODORE ST
2518,Theodore St Curtin Shops,-35.3268967,149.08284,THEODORE ST
2519,Theodore St opp Curtin Shops,-35.3269272,149.082962,THEODORE ST
2520,Beasley St after Basedow St,-35.373642,149.087112,BEASLEY ST
2521,Namatjira Dr after Bunbury St,-35.3470917,149.057007,NAMATJIRA DR
2522,Streeton Dr 2nd after Bangalay Cr,-35.3524055,149.041748,STREETON DR
2523,Streeton Dr after Bangalay Cr,-35.3508835,149.042236,STREETON DR
2524,Darwinia Tce 2nd after Casuarina St SSO,-35.353157,149.036026,DARWINIA TCE
2525,Darwinia Tce SSO,-35.3536873,149.037735,DARWINIA TCE
2526,Darwinia Tce SSO,-35.3537445,149.041046,DARWINIA TCE
2527,Darwinia Tce before Perry Dr SSO,-35.3534012,149.036377,DARWINIA TCE
2528,Darwinia Tce SSO,-35.3538895,149.038727,DARWINIA TCE
2529,Darwinia Tce SSO,-35.3536224,149.041092,DARWINIA TCE
2530,Gilmore Cr after Kitchener St,-35.3394966,149.103561,GILMORE CR
2531,Gilmore Cr after Sabine Cl,-35.3396568,149.104095,GILMORE CR
2532,Gilmore Cr after 2nd Ingamells St,-35.3400688,149.107452,GILMORE CR
2533,Gilmore Cr after Robson St,-35.3400574,149.107086,GILMORE CR
2534,Gilmore Cr Garran Shops,-35.3420448,149.108795,GILMORE CR
2535,Gilmore Cr opp Garran Shops,-35.3420868,149.108978,GILMORE CR
2536,Gilmore Cr after Garran Shops,-35.3434753,149.108856,GILMORE CR BDGE
2537,Gilmore Cr after Hopegood Pl,-35.3442497,149.108032,GILMORE CR
2539,Gilmore Cr after Hartigan St,-35.3449974,149.107071,GILMORE CR
2540,Wisdom St Hughes Shops,-35.3329201,149.094177,WISDOM ST
2541,Wisdom St opp Malkara School,-35.3370056,149.093857,WISDOM ST
2542,Streeton Dr before Namatjira Dr,-35.3556824,149.048828,STREETON DR
2543,Strickland Cr SSO,-35.3198471,149.103012,STRICKLAND CR
2544,Strickland Cr SSO,-35.3191223,149.102127,STRICKLAND CR
2545,Stonehaven Cr SSO,-35.3203659,149.104507,STONEHAVEN CR
2546,Stonehaven Cr SSO,-35.3187523,149.106918,STONEHAVEN CR
2547,Stonehaven Cr SSO,-35.3179588,149.109024,STONEHAVEN CR
2548,Wiluna St after Ipswich St,-35.3283424,149.1642,WILUNA ST
2549,Nyrang St before Canberra Av,-35.3253822,149.155197,NYRANG ST
2550,Mildura St Fyshwick Markets,-35.3233147,149.155777,MILDURA ST
2551,Mildura St before Dalby St,-35.3220863,149.1539,MILDURA ST
2552,Donaldson St after Elouera St SSO,-35.2743416,149.138931,DONALDSON ST
2553,Kelleway Av Gold Creek PS SSO,-35.1815186,149.100662,KELLEWAY AV
2554,Baldwin Dr Kaleen HS inside school grounds,-35.225563,149.100784,KALEEN HS DRIVEWAY
2555,Barnard Cct St Francis Xavier CLG,-35.2246971,149.04184,BARNARD CCT
2556,Melbourne Av SGG before Empire Cct,-35.3166389,149.116577,MELBOURNE AV
2557,Grey St JGGS SSO Grounds,-35.3121796,149.111465,JUNIOR GIRLS DRIVEWAY
2558,Cowper St Daramalan College,-35.2526436,149.139359,COWPER ST
2559,Phillip Av Dickson CLG,-35.2487564,149.154709,PHILLIP AV
2560,Ipima St Merici CLG,-35.2661057,149.136871,IPIMA ST
2561,Phillip Av opp Dickson CLG,-35.248806,149.154861,PHILLIP AV
2562,Hobart Av Forrest PS SSO,-35.3151588,149.125107,HOBART AV
2563,Starke St after Powell St,-35.2277145,149.018112,STARKE ST
2564,St John the Apostle PS,-35.2248802,149.041794,BARNARD CCT
2568,Goodwin St Lyneham HS SSO,-35.2520218,149.131058,GOODWIN ST
2569,Conley Dr Melba HS SSO,-35.2138329,149.049149,MELBA HIGH DRIVEWAY
2570,Wisdom St Malkara School,-35.3374023,149.093735,WISDOM ST
2571,Jerrabomberra Av Narrabundah CLG,-35.3358688,149.147888,JERRABOMBERRA AV
2572,Tyrell Cct St Michaels PS SSO,-35.2236061,149.108978,TYRRELL CCT
2573,Higinbotham St Rosary PS SSO,-35.2444878,149.156204,HIGINBOTHAM ST
2574,Murphy St Sacred Heart PS SSO,-35.3657761,149.083466,MURPHY ST
2576,Astrolabe St Red Hill PS SSO,-35.3394012,149.132507,ASTROLABE ST
2577,Stutchbury St St Matthews PS SSO,-35.2399139,149.042542,STUTCHBURY ST
2579,Lhotsky St St Thomas Aquinas PS SSO,-35.2047997,149.030655,LHOTSKY ST
2580,New South Wales Cr Telopea Park School SSO,-35.315094,149.13382,NEW SOUTH WALES CR
2581,Brindabella Christian CLG SSO,-35.2492905,149.127426,BRIGALOW ST
2582,Streeton Dr after Namatjira Dr,-35.3557091,149.048645,STREETON DR
2583,Tallara Parkway St Benedicts Primary School,-35.3344612,149.149048,TALLARA PWY
2585,Basedow St Torrens Terminus,-35.3758965,149.085297,BASEDOW ST
2586,Parliament Dr Parliament House,-35.3072701,149.122742,PARLIAMENT DR
2587,Parliament Dr New Parliament House,-35.3090782,149.126083,PARLIAMENT DR
2588,Groom St before Kent St,-35.3324318,149.093903,GROOM ST
2589,Brierly St Cooleman Ct Plt 2,-35.3409882,149.052338,BRIERLY ST
2590,Lithgow St Fyshwick Terminus,-35.3305168,149.163727,LITHGOW ST
2591,Namatjira Dr after Parkinson St,-35.3430519,149.057404,NAMATJIRA DR
2592,Callum St after Hindmarsh Dr,-35.3481903,149.08934,CALLAM ST
2593,Melbourne Av South of Somers Cr,-35.3129272,149.120529,MELBOURNE AV
2594,Melbourne Av South of National Cct,-35.3146095,149.119019,MELBOURNE AV
2595,Melbourne Av before Empire Cct,-35.3164139,149.117416,MELBOURNE AV
2596,Eyre St Kingston Shops,-35.3166237,149.141815,EYRE ST
2598,Giles St Kingston Shops,-35.3158035,149.140198,GILES ST
2599,Lithgow St opp Fyshwick Terminus,-35.330555,149.16362,LITHGOW ST
2600,Bateson Rd Canberra Hospital,-35.3487854,149.101379,BATESON RD
2601,Canberra Hospital before Gilmore Cr,-35.3463211,149.101791,HOSPITAL RD
2602,Hindmarsh Dr CIT,-35.3496895,149.096893,HINDMARSH DR
2603,Hindmarsh Dr opp CIT,-35.3501549,149.097137,HINDMARSH DR
2604,Bateson Rd before Canberra Hospital,-35.3486862,149.102707,BATESON RD
2605,Anzac Parade before Limestone Av,-35.28368,149.145828,ANZAC PDE
2607,Sir Harold Raggatt Dr AGSO,-35.3425827,149.158096,SIR HAROLD RAGGATT DR
2608,Lambrigg St after Pudney St Farrer Terminus,-35.3800278,149.110626,PUDNEY ST
2609,Athllon Dr Southlands Shops,-35.3650246,149.092712,ATHLLON DR
2610,Athllon Dr opp Southlands Shops,-35.3633423,149.092285,ATHLLON DR
2613,Gladstone St after Maryborough St,-35.3232002,149.172897,GLADSTONE ST
2614,Gladstone St after Kembla St,-35.3220062,149.179352,GLADSTONE ST
2615,Gladstone St 83 to 85,-35.3240166,149.182388,GLADSTONE ST
2616,Gladstone St before Albany St,-35.3253746,149.183655,GLADSTONE ST
2618,Gladstone St 2nd after Tennant St,-35.3281517,149.185043,GLADSTONE ST
2619,Gladstone St before Townsville St,-35.3306656,149.185089,GLADSTONE ST
262,Eggleston Cr 2nd after MacLaurin Cr,-35.3518791,149.08403,EGGLESTON CR
2620,Townsville St after Gladstone St,-35.3309517,149.183594,TOWNSVILLE ST
2621,Townsville St before Albany St,-35.3278427,149.183258,TOWNSVILLE ST
2623,Newcastle St after Wollongong St,-35.3288765,149.178299,NEWCASTLE ST
2624,Whyalla St after Newcastle St,-35.3331566,149.175461,WHYALLA ST
2625,Whyalla St 2nd after Newcastle St,-35.3340492,149.173203,WHYALLA ST
2626,Canberra Av Service Rd after Whyalla St,-35.3343353,149.16983,CANBERRA AVE SERVICE RD
2627,Mackenzie St SSO,-35.2525253,149.16214,MACKENZIE ST
2628,Dalrymple St before La Perouse St SSO,-35.3394318,149.136658,DALRYMPLE ST
2629,Dalrymple St before Logan St SSO,-35.3389854,149.136353,DALRYMPLE ST
263,Eggleston Cr after Melrose Dr,-35.3520279,149.08403,EGGLESTON CR
2634,Canberra Av after Ipswich St,-35.3304214,149.161118,CANBERRA AV
2638,Groom St St. Andrews Village,-35.3289795,149.088531,GROOM ST
2639,Groom St opp St. Andrews Village,-35.3286667,149.088669,GROOM ST
2640,Groom St after Webster St,-35.3315964,149.089264,GROOM ST
2641,Groom St after Jensen St,-35.3318405,149.089661,GROOM ST
2642,Gawler Cr after 2nd Fergusson Cr,-35.31427,149.108826,GAWLER CR
2643,Gawler Cr before Fergusson Cr,-35.3142128,149.108765,GAWLER CR
2644,McCulloch St after Waterhouse SSO,-35.3184547,149.081604,MCCULLOCH ST
2645,McCulloch St after Dunstan St SSO,-35.318409,149.081436,MCCULLOCH ST
2646,Namatjira Dr after Hindmarsh Dr,-35.3471107,149.057159,NAMATJIRA DR
2647,Namatjira Dr 2nd after Walpiri Pl,-35.353405,149.052597,NAMATJIRA DR
2648,Badimara St after Mount Stromlo High School,-35.3576584,149.056686,BADIMARA ST
